URL,Modelo,Marca,Precio con Descuento,Moneda,Precio Original,Descuento,En Stock,País,Valoración,Cantidad de Reseñas,HTTP Status,ImagenURL
https://www.galgo.com/mx/motos/MX236-bajaj-pulsar-150-neon,Bajaj Pulsar 150 Neon 2022,Bajaj,No disponible por falta de stock,MXN,No disponible por falta de stock,False,False,MX,5,2,200,https://images.ctfassets.net/8zlbnewncp6f/6IRgjJLmNOioXk6ybaWKg8/cccc7b3d5b14affb83fcb966c5c08fce/Bajaj_Pulsar_150_Neon_Galgo_M_xico__1_.png
https://www.galgo.com/mx/motos/MX1339-italika-dt-150-sport,Italika DT 150 Sport 2024,Italika,No disponible por falta de stock,MXN,No disponible por falta de stock,False,False,MX,4,1,200,https://images.ctfassets.net/8zlbnewncp6f/1pbCbS2jnmBv21mUozdSzP/01c9337285bab21b6d10d9fc72a59859/Moto_Italika_DT_150_Sport_-_Galgo_Me_xico_Principal.jpg
https://www.galgo.com/mx/motos/MX645-vento-lithium-190,Vento Lithium 190 2025,Vento,MXN $23999,MXN,MXN $26999,True,True,MX,4.75,4,200,https://images.ctfassets.net/8zlbnewncp6f/1zXemYJqe5CXctjs5s010t/7c8ef71b99b0bf395bf505ce56fa2bbb/Vento_Lithium_190_-_Galgo_M__xico_Principal.jpg
https://www.galgo.com/mx/motos/MX475-yamaha-fz-x,Yamaha FZ X 2023,Yamaha,MXN $69999,MXN,MXN $72999,True,True,MX,No disponible,No disponible,200,https://images.ctfassets.net/8zlbnewncp6f/1ii7yeNppYd4PZz4T3Ytzf/23be1dbc660e1f15a03dc2b824ec2ea3/Yamaha_FZ-X_Principal.jpg
https://www.galgo.com/mx/motos/MX1004-vento-nitrox-250-t3,Vento Nitrox 250 T3 2025,Vento,MXN $39999,MXN,MXN $47999,True,True,MX,5,2,200,https://images.ctfassets.net/8zlbnewncp6f/54XZJ3B0R456I5LcaeKLuD/f63425ac1fecf6ef6be3c8230e451edd/Vento_Nitrox_250_T3_Galgo_M_xico.png
https://www.galgo.com/mx/motos/MX1278-italika-blackbird,Italika Blackbird 2023,Italika,No disponible por falta de stock,MXN,No disponible por falta de stock,False,False,MX,No disponible,No disponible,200,https://images.ctfassets.net/8zlbnewncp6f/2385zn8OJPVJVGhyr0vPuQ/16270488d1ec405a75e3178d6866dace/Moto_Italika_Blackbird_-_Galgo_Me_xico_Principal.jpg
https://www.galgo.com/mx/motos/MX878-keeway-superlight-200,Keeway Superlight 200 2024,Keeway,No disponible por falta de stock,MXN,No disponible por falta de stock,False,False,MX,No disponible,No disponible,200,https://images.ctfassets.net/8zlbnewncp6f/6h0Czq0Ajk93cbmhNkDug9/52b07f433ef0c601e5e171e881afef39/Keeway_Superlight_200_Sport_Ups_Sin_Stock__1_.jpg
https://www.galgo.com/mx/motos/MX1068-tvs-xl-100-i-touch,TVS XL 100 I Touch 2025,TVS,MXN $19990,MXN,MXN $23990,True,True,MX,No disponible,No disponible,200,https://images.ctfassets.net/8zlbnewncp6f/34IcuNtUbzfLjQXFXRnsLo/60bb213832e0c053fda66d89d864083d/Moto_TVS_XL_100_I_Touch_-_Galgo_M_xico_Principal.jpg
https://www.galgo.com/mx/motos/MX894-keeway-patagonian-eagle-250,Keeway Patagonian Eagle 250 2024,Keeway,No disponible por falta de stock,MXN,No disponible por falta de stock,False,False,MX,No disponible,No disponible,200,https://images.ctfassets.net/8zlbnewncp6f/1As0bAhom78Zh5hMgAyZUV/56197c03c729c2bef0cd5f58a10b8ba9/Moto_Keeway_Patagonian_Eagle_250_Galgo_M_xico.jpg
https://www.galgo.com/mx/motos/MX963-honda-cb-125-twister,Honda CB 125 Twister 2024,Honda,Sin descuento,MXN,MXN $36990,False,True,MX,No disponible,No disponible,200,https://images.ctfassets.net/8zlbnewncp6f/1lwn6JbKta4fHUUItBtNi8/648e8ef217218c7ddc228afb4e813815/Honda_Cb_125_Twister_1__2_.jpg
https://www.galgo.com/mx/motos/MX409-vento-gladiator,Vento Gladiator 2025,Vento,MXN $44999,MXN,MXN $58999,True,True,MX,5,1,200,https://images.ctfassets.net/8zlbnewncp6f/2plT7ljA1R2BCeEBuWnxCv/d125adc7071de9cc7eade28ce6f7ce6e/Vento-Gladiator.jpg
https://www.galgo.com/mx/motos/MX1057-tvs-rr-310-2023,TVS RR 310 2025,TVS,MXN $99990,MXN,MXN $115990,True,True,MX,No disponible,No disponible,200,https://images.ctfassets.net/8zlbnewncp6f/u9o8bAMbNI4x9t52Hb5td/7be6d077604338ffa55375c066e49b45/TVS_RR_310_Galgo_Per__Principal__1_.jpg
https://www.galgo.com/mx/motos/MX1338-italika-ds-150-g,Italika DS 150 G 2023,Italika,MXN $28000,MXN,MXN $33000,True,True,MX,No disponible,No disponible,200,https://images.ctfassets.net/8zlbnewncp6f/5Ec9irVE5Ab86QSg5WATOm/d09ec3f77fdb19d984a0709991aa8a59/Moto_Italika_DS_150_G_-_Galgo_Me_xico_Principal.jpg
https://www.galgo.com/mx/motos/MX1328-zmoto-runga-250-pasajeros,Zmoto Runga 250 Pasajeros 2024,Zmoto,Sin descuento,MXN,MXN $77500,False,True,MX,No disponible,No disponible,200,https://images.ctfassets.net/8zlbnewncp6f/1QAjgME8UkwDJQqIJxq2Em/d5c48c4b97d6164c16fe91021b7e183b/Moto_Zmoto_Runga_250_Pasajeros_Galgo_M_xico.jpg
https://www.galgo.com/mx/motos/MX243-bajaj-pulsar-200-nsfi,Bajaj Pulsar NS 200 FI 2023,Bajaj,No disponible por falta de stock,MXN,No disponible por falta de stock,False,False,MX,5,8,200,https://images.ctfassets.net/8zlbnewncp6f/TWcTuVhHeloieh9ZLCxLh/20b5cf9c1318869750fbf9e9fb689499/Bajaj_Pulsar_NS_200_FI_2023Galgo_M_xico.png
https://www.galgo.com/mx/motos/MX1286-italika-ft-200-ts,Italika FT 200 TS 2023,Italika,No disponible por falta de stock,MXN,No disponible por falta de stock,False,False,MX,No disponible,No disponible,200,https://images.ctfassets.net/8zlbnewncp6f/2R2ytPEOfOURdHc2tF3s1p/9a6deadaf6b270ebc306144babefa8bf/Moto_Italika_FT_200_TS_-_Galgo_Me_xico_Principal.jpg
https://www.galgo.com/mx/motos/MX442-vento-workman-250,Vento Workman 250 2023,Vento,MXN $26999,MXN,MXN $37999,True,True,MX,5,7,200,https://images.ctfassets.net/8zlbnewncp6f/54AW7pD1HyyVaWdXOnKgLv/bc0ab083c396b427d859d37f64a0d0ba/Vento-Workman-250__1_.jpg
https://www.galgo.com/mx/motos/MX1290-italika-v200,Italika V200 2024,Italika,No disponible por falta de stock,MXN,No disponible por falta de stock,False,False,MX,No disponible,No disponible,200,https://images.ctfassets.net/8zlbnewncp6f/5zImAYDOWXzLAjflqEfryS/4461d5d4d6b60f22f9067a064f4be034/Moto_Italika_V200_-_Galgo_Me_xico_Principal_Sin_Stock.jpg
https://www.galgo.com/mx/motos/MX1066-tvs-hlx-150,TVS HLX 150 2025,TVS,MXN $26990,MXN,MXN $31990,True,True,MX,No disponible,No disponible,200,https://images.ctfassets.net/8zlbnewncp6f/5NQJNRTxhTfuASexfFOL7Z/6c237ed8451a9226ffdcf73534147aab/Moto_TVS_HLX_150_-_Galgo_M_xico_Principal.jpg
https://www.galgo.com/mx/motos/MX1348-italika-x125,Italika X125 2023,Italika,Sin descuento,MXN,MXN $23000,False,True,MX,No disponible,No disponible,200,https://images.ctfassets.net/8zlbnewncp6f/65asOYDe4kvSxdmrTPWFkX/c188a6b7bf87c010957cbddadafb1b63/Moto_Italika_X125_-_Galgo_Me_xico_Principal.jpg
https://www.galgo.com/mx/motos/MX1061-vento-falkon-220,Vento Falkon 220 2025,Vento,MXN $31999,MXN,MXN $39999,True,True,MX,5,1,200,https://images.ctfassets.net/8zlbnewncp6f/6Y32ziifkdaxPEPf8xdBqP/857996efe8844a65fd90b778bbd62b24/Moto_Vento_Falkon_220_2024_-_Galgo_M_xico_Principal.jpg
https://www.galgo.com/mx/motos/MX446-yamaha-n-max,Yamaha N MAX 2024,Yamaha,Sin descuento,MXN,MXN $94999,False,True,MX,5,1,200,https://images.ctfassets.net/8zlbnewncp6f/U9NTExAcWq9I23JxRhnHa/c5bd598e2ed967890fdb2aa40a4af7f5/Yamaha_NMAX155_2.jpg
https://www.galgo.com/mx/motos/MX879-keeway-k-light-202,Keeway K Light 202 2024,Keeway,No disponible por falta de stock,MXN,No disponible por falta de stock,False,False,MX,5,1,200,https://images.ctfassets.net/8zlbnewncp6f/aXmsf7AFixyaA0sHRYmyR/3f5d33af3afccf4e7e1c085a265fc534/Keeway_K_Light_202_Sport_Ups_Sin_Stock.jpg
https://www.galgo.com/mx/motos/MX1347-italika-ws-175-sport,Italika WS 175 Sport 2025,Italika,Sin descuento,MXN,MXN $26999,False,True,MX,5,2,200,https://images.ctfassets.net/8zlbnewncp6f/75YO7Eiixj1fgxP1sh0tGr/d3181d39dc0baf9fb50e97779a082d93/Moto_Italika_WS_175_Sport_-_Galgo_Me_xico_Principal.jpg
https://www.galgo.com/mx/motos/MX480-yamaha-sz-rr,Yamaha SZ RR 2023,Yamaha,No disponible por falta de stock,MXN,No disponible por falta de stock,False,False,MX,5,3,200,https://images.ctfassets.net/8zlbnewncp6f/2qs3VEV4ISRlz3kReFtTE5/ad0d00495e97df055a4eef663f6c3891/Yamaha_SZ_RR_Principal.jpg
https://www.galgo.com/mx/motos/MX1309-italika-ft-125-ts,Italika FT 125 TS 2023,Italika,No disponible por falta de stock,MXN,No disponible por falta de stock,False,False,MX,No disponible,No disponible,200,https://images.ctfassets.net/8zlbnewncp6f/5w4wYpTREkMFAgaRP4XSQy/13c182bf6428d3aa3d17608598e926ca/Moto__Italika_FT125_TS_Galgo_M_xico_Sin.jpg
https://www.galgo.com/mx/motos/MX1312-italika-ft-250-ts,Italika FT 250 TS 2024,Italika,No disponible por falta de stock,MXN,No disponible por falta de stock,False,False,MX,No disponible,No disponible,200,https://images.ctfassets.net/8zlbnewncp6f/3EcsexM2WtkUBCC1m9K4NP/b629762f229605f206914b0386847f48/Moto_Italika_FT_250_TS_Galgo_M_xico.jpg
https://www.galgo.com/mx/motos/MX402-vento-blast-125,Vento Blast 125 2025,Vento,MXN $18999,MXN,MXN $23999,True,True,MX,4.666666666666667,3,200,https://images.ctfassets.net/8zlbnewncp6f/6Li3YeqNl8rc0Yg6LoghcJ/3ac7f85e1709c9bb83b084318daae0cd/Vento-Blast-125.jpg
https://www.galgo.com/mx/motos/MX1065-vento-nitrox-300-t3,Vento Nitrox 300 T3 2025,Vento,MXN $43999,MXN,MXN $52999,True,True,MX,5,5,200,https://images.ctfassets.net/8zlbnewncp6f/51dEZs34oHIR0T1yu2oj6G/8261f57660945ca6f697d7e5b053dcdb/Moto_Vento_Nitrox_300_T3_-_Galgo_M_xico_Principal.jpg
https://www.galgo.com/mx/motos/MX472-yamaha-crypton-110,Yamaha Crypton 110 2023,Yamaha,MXN $29999,MXN,MXN $31999,True,True,MX,5,1,200,https://images.ctfassets.net/8zlbnewncp6f/3ZW9OwvbsgkDLMQ1r45o3r/e535bc2560e7e66a09c79bed64d7955c/Yamaha_Crypton_110_Principal.jpg
https://www.galgo.com/mx/motos/MX1284-italika-ft-150-g,Italika FT 150 G,Italika,No disponible por falta de stock,MXN,No disponible por falta de stock,False,False,MX,No disponible,No disponible,200,https://images.ctfassets.net/8zlbnewncp6f/7Ku1BT8tmCOLkuZXwb1fmV/aa5ef80e44fc54cf250df649fb5d6e4c/Moto_Italika_FT_150_G_-_Galgo_Me_xico_Principal.jpg
https://www.galgo.com/mx/motos/MX449-yamaha-fzs-3.0-abs,Yamaha FZS 3.0 ABS 2023,Yamaha,MXN $65999,MXN,MXN $69999,True,True,MX,No disponible,No disponible,200,https://images.ctfassets.net/8zlbnewncp6f/4eL7Cf2Wmlg0T6hUSFdY3P/0715ec496ddae644ef38c680276f0aee/Yamaha_FZ-S_3.0_2.jpg
https://www.galgo.com/mx/motos/MX1551-italika-tc-250-2024,Italika TC 250 2024,Italika,Sin descuento,MXN,MXN $37999,False,True,MX,4.75,4,200,https://images.ctfassets.net/8zlbnewncp6f/26LhYqipSVTFd9RVA72WJG/25120a033002472fddd0d15c17e6014f/Moto_Italika_TC_250_Galgo_M_xico__2_.jpg
https://www.galgo.com/mx/motos/MX415-vento-intrepid,Vento Intrepid 2025,Vento,MXN $20999,MXN,MXN $26999,True,True,MX,5,2,200,https://images.ctfassets.net/8zlbnewncp6f/ljK8nHDB9rqqloof6O8Wx/40d0a24d04ec9a5f7bbdc69607bd86ba/Vento_Intrepid.jpg
https://www.galgo.com/mx/motos/MX244-bajaj-pulsar-200-rs,Bajaj Pulsar RS 200 2025,Bajaj,Sin descuento,MXN,MXN $71499,False,True,MX,4.928571428571429,28,200,https://images.ctfassets.net/8zlbnewncp6f/4ZqfTQcovTkBPxDW8YeKun/667424642d9b60bb802650270c6f02e8/bajaj-pulsar-rs-200-primer-plano.png
https://www.galgo.com/mx/motos/MX436-vento-tornado-250,Vento Tornado 250 2023,Vento,No disponible por falta de stock,MXN,No disponible por falta de stock,False,False,MX,No disponible,No disponible,200,https://images.ctfassets.net/8zlbnewncp6f/4JRMOg3sO1Wi75MvCDVRoJ/86a9e6066bb79d466cb572064e0366cf/vento-tornado-250-primer-plano.jpg
https://www.galgo.com/mx/motos/MX979-mb-super-7-250,MB Super 7 250 2024,MB,MXN $44099,MXN,MXN $48999,True,True,MX,4.666666666666667,3,200,https://images.ctfassets.net/8zlbnewncp6f/4a0RwNMlanSBcJcKXqxQLI/612f20dd090bd5c3a34e86e55130d1af/MB_Super_7_250_-_Galgo_M_xico_Principal.jpg
https://www.galgo.com/mx/motos/MX1016-honda-cb300f-(twister),Honda CB300F (TWISTER) 2023,Honda,Sin descuento,MXN,MXN $105990,False,True,MX,5,2,200,https://images.ctfassets.net/8zlbnewncp6f/4mNeNYXj8VEXNLA7ZviBBF/c610b05292172fbb36982225df09a9c3/Honda_CB_300F_-_Galgo_M_xico_Principal.jpg
https://www.galgo.com/mx/motos/MX1291-italika-vitalia-125,Italika Vitalia 125 2023,Italika,No disponible por falta de stock,MXN,No disponible por falta de stock,False,False,MX,5,2,200,https://images.ctfassets.net/8zlbnewncp6f/20PsckyYYm83QoOzk9Ym3l/252906bf1fa7400a60fcf062c7c8b25e/Moto_Italika_Vitalia_125_-_Galgo_Me_xico_Principal.jpg
https://www.galgo.com/mx/motos/MX477-yamaha-mt-09,Yamaha MT 09 2023,Yamaha,No disponible por falta de stock,MXN,No disponible por falta de stock,False,False,MX,No disponible,No disponible,200,https://images.ctfassets.net/8zlbnewncp6f/32CqH3zaLM5HpE8FS4ykX6/f57626fb91d7770662740a7fa3e6b46e/yamaha-mt09-primer-plano.png
https://www.galgo.com/mx/motos/MX440-vento-workman-125,Vento Workman 125 2024,Vento,MXN $17999,MXN,MXN $21999,True,True,MX,3.5,2,200,https://images.ctfassets.net/8zlbnewncp6f/4zpo3sBlvThGwqxEOgJ2nr/85fc3fbbbe08556b94061feb60f7c1dd/Vento-Workman-125__1_.jpg
https://www.galgo.com/mx/motos/MX1550-italika-dm-200-2024,Italika DM 200 2024,Italika,Sin descuento,MXN,MXN $31999,False,True,MX,No disponible,No disponible,200,https://images.ctfassets.net/8zlbnewncp6f/f6Hs68V0FDOkiFqOJ5G0p/5cf7e81f31d3bddc97dcf3e1794f32a4/Moto_Italika_DM_200_Galgo_M_xico.jpg
https://www.galgo.com/mx/motos/MX1443-vento-tornado-300,Vento Tornado 300 2025,Vento,MXN $34999,MXN,MXN $41999,True,True,MX,5,5,200,https://images.ctfassets.net/8zlbnewncp6f/14Ta9O54Wq31HlUxGfDfAM/6cb216ad67359f5a911e29ee3a31c81e/Vento_Tornado_300_Galgo_M_xico.png
https://www.galgo.com/mx/motos/MX427-vento-screamer-sportivo,Vento Screamer Sportivo 300 2025,Vento,MXN $42999,MXN,MXN $54999,True,True,MX,5,1,200,https://images.ctfassets.net/8zlbnewncp6f/3dUsUCx2yWicvArDdALXGK/dcef20f673a38051dedd001cf4edd2a4/vento_azul_scremer.png
https://www.galgo.com/mx/motos/MX468-treck-hunter,Treck Hunter 2023,Treck,MXN $24499,MXN,MXN $27850,True,True,MX,No disponible,No disponible,200,https://images.ctfassets.net/8zlbnewncp6f/IwmfbgBGzv7IrQ8AhnbHR/f32b0f346e703c091f67fab1b768f687/Treck_Hunter_Principal.jpg
https://www.galgo.com/mx/motos/MX713-ktm-rc-390-abs,KTM RC 390 ABS 2023,KTM,Sin descuento,MXN,MXN $92900,False,True,MX,4,1,200,https://images.ctfassets.net/8zlbnewncp6f/6nwdBovPfLb5pQil17aO96/733b4a43aa0f4e26b5f5eecf0a01ddfb/ktm-rc-390-abs-primer-plano.jpg
https://www.galgo.com/mx/motos/MX975-vento-crossmax-220,Vento Crossmax 220 2025,Vento,MXN $29999,MXN,MXN $37999,True,True,MX,5,4,200,https://images.ctfassets.net/8zlbnewncp6f/4QFSUWEa4sMy9No4wg8fjB/6106d9be4f95b69a71b63e7d4e98a3ee/Vento_Crossmax_220_-_Galgo_M_xico_Principal.jpg
https://www.galgo.com/mx/motos/MX479-yamaha-ray-zr-115,Yamaha Ray ZR 115 2023,Yamaha,MXN $36999,MXN,MXN $40999,True,True,MX,No disponible,No disponible,200,https://images.ctfassets.net/8zlbnewncp6f/476PvJZcG1hNkChTGbvnVJ/65b43bcdbb15939a15f1c7573e0ba6f2/Yamaha_Ray-ZR_115_Principal.jpg
https://www.galgo.com/mx/motos/MX1306-italika-dm-250,Italika DM 250 2024,Italika,No disponible por falta de stock,MXN,No disponible por falta de stock,False,False,MX,5,1,200,https://images.ctfassets.net/8zlbnewncp6f/6HAaDaj8e944gCeQkJBwAy/e83400b4571e3a4665a52ce7736c975d/Moto_Italika_DM250_Galgo_M_xico_Sin.jpg
https://www.galgo.com/mx/motos/MX459-yamaha-xtz-125,Yamaha XTZ 125 2023,Yamaha,MXN $48999,MXN,MXN $55999,True,True,MX,4.647058823529412,17,200,https://images.ctfassets.net/8zlbnewncp6f/3PDjNJvNstH2kMxqiAPUTB/99bd9552140e13c3b7bdb12c15874773/Yamaha-XTZ-125.jpg
https://www.galgo.com/mx/motos/MX1406-italika-titan,Italika Titan 2023,Italika,Sin descuento,MXN,MXN $86999,False,True,MX,No disponible,No disponible,200,https://images.ctfassets.net/8zlbnewncp6f/1MRnZVXesCLEovzohCFgrT/ba50c1a30a0ea7b43b17bf9cf7917bc1/Moto_Italika_Tit_n_Galgo_M_xico.jpg
https://www.galgo.com/mx/motos/MX458-yamaha-r3,Yamaha R3 2023,Yamaha,No disponible por falta de stock,MXN,No disponible por falta de stock,False,False,MX,5,1,200,https://images.ctfassets.net/8zlbnewncp6f/3NmGhMpOKKZ6ZBBD4sQ58S/b4fbd172001c1473b1c1292a7299de68/yamaha-r3-primer-plano.png
https://www.galgo.com/mx/motos/MX1311-italika-ft-150-ts,Italika FT 150 TS 2025,Italika,Sin descuento,MXN,MXN $19999,False,True,MX,No disponible,No disponible,200,https://images.ctfassets.net/8zlbnewncp6f/5DYLoUqZhthlPXX1RNMAWJ/91f18f568f54c95ca49b5eb28570ec59/Moto_Italika_FT150_TS_Galgo_M_xico.png
https://www.galgo.com/mx/motos/MX1012-vento-ryder-190,Vento Ryder 190 2025,Vento,MXN $20999,MXN,MXN $25999,True,True,MX,5,3,200,https://images.ctfassets.net/8zlbnewncp6f/509p8dr7mzcXOJcYMjswVp/e2a1d0f82c05b4fef9275a8e13bff3b1/Vento_Ryder_190_-_Galgo_M_xico_Principal.jpg
https://www.galgo.com/mx/motos/MX1213-yamaha-yz-125-2023,Yamaha YZ 125  2023,Yamaha,No disponible por falta de stock,MXN,No disponible por falta de stock,False,False,MX,No disponible,No disponible,200,https://images.ctfassets.net/8zlbnewncp6f/26M2TwIAx9aeyZAbs8HfOu/c773f1cb20584168c90ab2d0629b510b/Yamaha_YZ_125.png
https://www.galgo.com/mx/motos/MX1408-italika-150z-2023,Italika 150Z 2024,Italika,Sin descuento,MXN,MXN $27999,False,True,MX,5,1,200,https://images.ctfassets.net/8zlbnewncp6f/69jwkAZQGlrG6By05y0OuH/1139baf5b9ee34497f1fe48057a37019/italika-150z-primer-plano.jpg
https://www.galgo.com/mx/motos/MX977-vento-phantom-s-170,Vento Phantom S 170 2025,Vento,MXN $27999,MXN,MXN $34999,True,True,MX,4,1,200,https://images.ctfassets.net/8zlbnewncp6f/5AbPiKLUE7BtCh9UMI77lb/b1c55359e99a3ab4187c8726108ee93e/Vento_Phantom_S_170_-_Galgo_M_xico_Principal.jpg
https://www.galgo.com/mx/motos/MX469-treck-krathos,Treck Krathos 2023,Treck,MXN $44999,MXN,MXN $46200,True,True,MX,5,1,200,https://images.ctfassets.net/8zlbnewncp6f/6fDgsuFp3wYQyKs4VfkA66/870cf5c78d86c2a8137085db557d2ded/Treck_Krathos_Principal.jpg
https://www.galgo.com/mx/motos/MX884-honda-xre-300,Honda XRE 300 2023,Honda,No disponible por falta de stock,MXN,No disponible por falta de stock,False,False,MX,No disponible,No disponible,200,https://images.ctfassets.net/8zlbnewncp6f/0E5OM3zZZzUFGRiA0JURa/36fb6b9dc77785475edde07db5a03f79/Honda_XRE_300_Galgo_M__xico.png
https://www.galgo.com/mx/motos/MX414-vento-hyper-280,Vento Hyper 280 2025,Vento,MXN $56999,MXN,MXN $69999,True,True,MX,4.857142857142857,7,200,https://images.ctfassets.net/8zlbnewncp6f/37hjNEANlr9AL4KxFBAQYy/422c3ede0259380d1ae395026bdf88c3/Vento_Hyper_280.jpg
https://www.galgo.com/mx/motos/MX491-honda-xr-150-l,Honda XR 150,Honda,Sin descuento,MXN,MXN $48990,False,True,MX,No disponible,No disponible,200,https://images.ctfassets.net/8zlbnewncp6f/1gYMXjFQnF3OzQy7l07FRL/cac95c2e2633399a9fec5fafbfabb336/Honda_XR_150_L_-_sin_stock.jpg
https://www.galgo.com/mx/motos/MX258-bajaj-pulsar-200-ns-2022,Bajaj Pulsar NS 200 FI 2022,Bajaj,No disponible por falta de stock,MXN,No disponible por falta de stock,False,False,MX,No disponible,No disponible,200,https://images.ctfassets.net/8zlbnewncp6f/3HvxauBhIylf5UcwCpED2O/01d1dd2b28cceff8e3b8597dc72fd978/Bajaj_Pulsar_NS_200_Galgo_M_xico.png
https://www.galgo.com/mx/motos/MX437-vento-urban-200,Vento Urban 200 2024,Vento,No disponible por falta de stock,MXN,No disponible por falta de stock,False,False,MX,No disponible,No disponible,200,https://images.ctfassets.net/8zlbnewncp6f/58uBeFxuCeitMJG6kLhhGH/585d110959a6738031583f23306ad537/Vento_Urban_200_Galgo_M_xico.png
https://www.galgo.com/mx/motos/MX239-bajaj-platina-125,Bajaj Platina 125 2023,Bajaj,No disponible por falta de stock,MXN,No disponible por falta de stock,False,False,MX,4.5,2,200,https://images.ctfassets.net/8zlbnewncp6f/54RRbNMUl6VdpxMeMIQUYm/a54b2c352f995cb212e09d031d71172e/bajaj-platina-125-SinStock.jpg
https://www.galgo.com/mx/motos/MX970-kawasaki-ninja-h2r,Kawasaki Ninja H2R 2024,Kawasaki,No disponible por falta de stock,MXN,No disponible por falta de stock,False,False,MX,No disponible,No disponible,200,https://images.ctfassets.net/8zlbnewncp6f/4m3WvGUJ2ILKsbgyT2n69b/3ffea9d4aeb5ab1f02006b95c2ca9e75/kawasaki-ninja-h2r-primer-plano.png
https://www.galgo.com/mx/motos/MX1315-italika-rt200,Italika RT200 2024,Italika,No disponible por falta de stock,MXN,No disponible por falta de stock,False,False,MX,No disponible,No disponible,200,https://images.ctfassets.net/8zlbnewncp6f/538pZxgJYA6X2N3GSQOrk0/c8df8e973ce029e69ae67fed38e56f00/Moto_Italika_RT200_Galgo_M_xico.jpg
https://www.galgo.com/mx/motos/MX1018-honda-cbf-125,Honda CBF 125 2023,Honda,Sin descuento,MXN,MXN $36990,False,True,MX,5,1,200,https://images.ctfassets.net/8zlbnewncp6f/6Qk34kTECSZviv8hsTMdOE/f5c9fd9c14bb721392f1d02765ddcfe9/Honda_CBF_125_-_Galgo_M_xico_Principal.jpg
https://www.galgo.com/mx/motos/MX1174-honda-cb-125-twister-2023,Honda CB 125 Twister 2023,Honda,Sin descuento,MXN,MXN $35990,False,True,MX,No disponible,No disponible,200,https://images.ctfassets.net/8zlbnewncp6f/4miQBVMltlwK9ixyNqBdH1/98909bbe3784bd304f0034ec3f0ae070/Honda_Cb_125_Twister_1.jpg
https://www.galgo.com/mx/motos/MX1249-suzuki-gsx-s750-2023,Suzuki GSX S750 2023,Suzuki,No disponible por falta de stock,MXN,No disponible por falta de stock,False,False,MX,No disponible,No disponible,200,https://images.ctfassets.net/8zlbnewncp6f/4OoDArQ6aiNrzLEAY5z9fh/116d7e234b174436a67542aefecc3594/Moto_Suzuki_GSX_S750_-_Galgo_Me_xico_Principal_Sin_Stock.jpg
https://www.galgo.com/mx/motos/MX1277-italika-ft-150,Italika FT 150 2025,Italika,Sin descuento,MXN,MXN $18999,False,True,MX,No disponible,No disponible,200,https://images.ctfassets.net/8zlbnewncp6f/2RFhS8ujipy2MprlQcmJwT/466527a3bd1365d018b14e7de6bb2cd5/italika-ft-150-primer-plano.png
https://www.galgo.com/mx/motos/MX714-ktm-390-adventure-abs,KTM 390 Adventure ABS 2023,KTM,Sin descuento,MXN,MXN $157900,False,True,MX,No disponible,No disponible,200,https://images.ctfassets.net/8zlbnewncp6f/7KtbPAPYun8lVWeTczmj2n/ad69d0efc256929ea2d50610fb34f2d1/KTM_390_ADVENTURE_ABS__1___2_.jpg
https://www.galgo.com/mx/motos/MX649-vento-xpress-170,Vento Xpress 170 2024,Vento,MXN $18999,MXN,MXN $22999,True,True,MX,4.882352941176471,17,200,https://images.ctfassets.net/8zlbnewncp6f/6X4vPKmTLKeqC7J6uWTHXf/ffaf6e89f6574056281fee1949640f0f/Vento_Xpress_170_-_Galgo_M__xico_Principal.jpg
https://www.galgo.com/mx/motos/MX1064-tvs-trak-150,TVS Trak 150 2025,TVS,MXN $26990,MXN,MXN $31990,True,True,MX,No disponible,No disponible,200,https://images.ctfassets.net/8zlbnewncp6f/2KhwkONbgcD3WUf4u7W5Rg/f1bf7c2e27b2fdd4761a8269690ac176/Moto_TVS_Trak_150_-_Galgo_M_xico_Principal.jpg
https://www.galgo.com/mx/motos/MX1444-vento-vento-storm-300,Vento Storm 300 2025,Vento,MXN $40999,MXN,MXN $45999,True,True,MX,5,6,200,https://images.ctfassets.net/8zlbnewncp6f/7sF0e8pbHpS2ETNeQGg1dY/d20931f78ac07e0e8fa46fc9bd89cfa3/Vento_storm_2024_Galgo_MX.jpg
https://www.galgo.com/mx/motos/MX1079-tvs-ntorq-125-race-2023,TVS NTORQ 125 Race 2025,TVS,MXN $34590,MXN,MXN $38990,True,True,MX,No disponible,No disponible,200,https://images.ctfassets.net/8zlbnewncp6f/1XRvJy1rmIhAo8hpY8aRVT/317e6a0a0ed3a790b93f16a598f1a0ed/TVS_NTORQ_125_Race_Galgo_M_xico.png
https://www.galgo.com/mx/motos/MX1304-italika-d150,Italika D150 LT 2024,Italika,No disponible por falta de stock,MXN,No disponible por falta de stock,False,False,MX,No disponible,No disponible,200,https://images.ctfassets.net/8zlbnewncp6f/72PcFrkK4q1zOBaEJSPyvU/ffa2467cc25b44e06f5495cf05317675/Moto_Italika_D150_Galgo_M_xico.jpg
https://www.galgo.com/mx/motos/MX882-cf-moto-clx-250,CF Moto CLX 250 2023,CF Moto,Sin descuento,MXN,MXN $89900,False,True,MX,No disponible,No disponible,200,https://images.ctfassets.net/8zlbnewncp6f/3Ng2zVMqOVMBmiPaGYPKz5/87655b1fd254e0085b1787e7ffbf3864/CFMoto_CLX_250_Galgo_Per___Principal__1_.jpg
